,time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec),velocity(m/s)
490262,1970-01-19T20:33:22.476321,74001.81132075471,2.220821400186777e-09
490273,1970-01-19T20:33:24.136698,74003.47169811321,2.370122289047857e-09
490274,1970-01-19T20:33:24.287642,74003.62264150943,2.796858456878975e-09
490275,1970-01-19T20:33:24.438585,74003.77358490566,1.5624231077952215e-09
490280,1970-01-19T20:33:25.193302,74004.52830188679,1.1864364384988435e-09
490286,1970-01-19T20:33:26.098962,74005.43396226416,2.250488807023075e-09
490287,1970-01-19T20:33:26.249906,74005.58490566038,4.974900717707624e-09
490288,1970-01-19T20:33:26.400849,74005.7358490566,4.763351018074413e-09
490289,1970-01-19T20:33:26.551792,74005.88679245283,1.50927756275919e-09
490294,1970-01-19T20:33:27.306509,74006.64150943396,3.3757183226279036e-09
490295,1970-01-19T20:33:27.457453,74006.7924528302,5.293574851841349e-09
490296,1970-01-19T20:33:27.608396,74006.94339622642,4.042190495909005e-09
490307,1970-01-19T20:33:29.268774,74008.60377358491,2.8881203095371582e-09
490308,1970-01-19T20:33:29.419717,74008.75471698113,4.831602244070655e-09
490309,1970-01-19T20:33:29.570660,74008.90566037736,3.949624610973664e-09
490314,1970-01-19T20:33:30.325377,74009.6603773585,1.24084241030969e-09
490315,1970-01-19T20:33:30.476321,74009.81132075471,3.7733030249260926e-09
490316,1970-01-19T20:33:30.627264,74009.96226415095,3.3884659844030364e-09
490322,1970-01-19T20:33:31.532925,74010.8679245283,3.119199636566291e-09
490323,1970-01-19T20:33:31.683868,74011.01886792453,3.011328795775249e-09
490328,1970-01-19T20:33:32.438585,74011.77358490566,2.0677205788744314e-09
490329,1970-01-19T20:33:32.589528,74011.92452830188,3.788799010353092e-09
490330,1970-01-19T20:33:32.740472,74012.07547169812,2.657759379845762e-09
490335,1970-01-19T20:33:33.495189,74012.83018867925,2.504398042185441e-09
490336,1970-01-19T20:33:33.646132,74012.98113207547,5.5988982973996015e-09
490337,1970-01-19T20:33:33.797075,74013.1320754717,5.353884054759308e-09
490338,1970-01-19T20:33:33.948019,74013.28301886792,1.810926525436204e-09
490343,1970-01-19T20:33:34.702736,74014.03773584905,1.417162776575334e-09
490344,1970-01-19T20:33:34.853679,74014.18867924529,3.756340123908162e-09
490345,1970-01-19T20:33:35.004623,74014.3396226415,3.502024728321558e-09
490346,1970-01-19T20:33:35.155566,74014.49056603774,1.3233458240471211e-09
490351,1970-01-19T20:33:35.910283,74015.24528301887,1.3726191778181656e-09
490352,1970-01-19T20:33:36.061226,74015.39622641509,1.684886371417802e-09
490353,1970-01-19T20:33:36.212170,74015.54716981133,1.091965891551945e-09
490364,1970-01-19T20:33:37.872547,74017.2075471698,9.257888588455163e-10
490365,1970-01-19T20:33:38.023491,74017.35849056604,1.5936644391114814e-09
490366,1970-01-19T20:33:38.174434,74017.50943396226,1.1355315168407864e-09
490371,1970-01-19T20:33:38.929151,74018.2641509434,1.5715654479670527e-09
490372,1970-01-19T20:33:39.080094,74018.41509433962,2.500085080780601e-09
490373,1970-01-19T20:33:39.231038,74018.56603773584,2.22815806260322e-09
490393,1970-01-19T20:33:42.249906,74021.58490566038,1.6356297600546872e-09
490394,1970-01-19T20:33:42.400849,74021.7358490566,2.1284973612789454e-09
490395,1970-01-19T20:33:42.551792,74021.88679245283,1.8272004049563798e-09
490404,1970-01-19T20:33:43.910283,74023.24528301887,1.5070753046995012e-09
490405,1970-01-19T20:33:44.061226,74023.39622641509,1.3451665849051631e-09
490411,1970-01-19T20:33:44.966887,74024.30188679245,1.5009346711665315e-09
490412,1970-01-19T20:33:45.117830,74024.45283018867,3.1076154938198142e-09
490413,1970-01-19T20:33:45.268774,74024.60377358491,3.1885951975585595e-09
490414,1970-01-19T20:33:45.419717,74024.75471698113,1.6594015022005456e-09
490419,1970-01-19T20:33:46.174434,74025.50943396226,1.2297800856656012e-09
490420,1970-01-19T20:33:46.325377,74025.6603773585,1.5173434433302944e-09
490426,1970-01-19T20:33:47.231038,74026.56603773584,2.236728001575568e-09
490427,1970-01-19T20:33:47.381981,74026.71698113208,3.2931666237426804e-09
490428,1970-01-19T20:33:47.532925,74026.8679245283,2.166304915333461e-09
490433,1970-01-19T20:33:48.287642,74027.62264150943,2.422812806302202e-09
490434,1970-01-19T20:33:48.438585,74027.77358490566,4.174965684381292e-09
490435,1970-01-19T20:33:48.589528,74027.92452830188,3.759138001256106e-09
490436,1970-01-19T20:33:48.740472,74028.07547169812,1.430980536808311e-09
490445,1970-01-19T20:33:50.098962,74029.43396226416,1.555324001012497e-09
490446,1970-01-19T20:33:50.249906,74029.58490566038,2.466292934647512e-09
490447,1970-01-19T20:33:50.400849,74029.7358490566,2.781096856867373e-09
490448,1970-01-19T20:33:50.551792,74029.88679245283,2.1358357789082835e-09
490455,1970-01-19T20:33:51.608396,74030.94339622642,1.147675758182848e-09
490456,1970-01-19T20:33:51.759340,74031.09433962264,1.9007490422187382e-09
490457,1970-01-19T20:33:51.910283,74031.24528301887,2.12566368948548e-09
490458,1970-01-19T20:33:52.061226,74031.39622641509,1.703594355821012e-09
490465,1970-01-19T20:33:53.117830,74032.45283018867,9.158249271376962e-10
490466,1970-01-19T20:33:53.268774,74032.60377358491,2.087320592008243e-09
490467,1970-01-19T20:33:53.419717,74032.75471698113,1.957999429501104e-09
490472,1970-01-19T20:33:54.174434,74033.50943396226,8.897320590977663e-10
490473,1970-01-19T20:33:54.325377,74033.6603773585,1.363870616541835e-09
490479,1970-01-19T20:33:55.231038,74034.56603773584,1.0873009359372615e-09
490480,1970-01-19T20:33:55.381981,74034.71698113208,2.444718563956042e-09
490481,1970-01-19T20:33:55.532925,74034.8679245283,2.2623500216826812e-09
490487,1970-01-19T20:33:56.438585,74035.77358490566,2.19534303499416e-09
490488,1970-01-19T20:33:56.589528,74035.92452830188,3.5205956179292914e-09
490489,1970-01-19T20:33:56.740472,74036.07547169812,2.842920677637587e-09
490495,1970-01-19T20:33:57.646132,74036.98113207547,2.375969519604929e-09
490496,1970-01-19T20:33:57.797075,74037.1320754717,3.5656975711942572e-09
490497,1970-01-19T20:33:57.948019,74037.28301886792,2.521742032395921e-09
490503,1970-01-19T20:33:58.853679,74038.18867924529,2.10516679926476e-09
490504,1970-01-19T20:33:59.004623,74038.3396226415,2.2519868176147235e-09
490510,1970-01-19T20:33:59.910283,74039.24528301887,9.19039929399809e-10
490515,1970-01-19T20:34:00.665000,74040.0,2.4122843762613115e-09
490516,1970-01-19T20:34:00.815943,74040.15094339622,4.684492625940935e-09
490517,1970-01-19T20:34:00.966887,74040.30188679245,4.377971702476564e-09
490518,1970-01-19T20:34:01.117830,74040.45283018867,9.993787389692987e-10
490523,1970-01-19T20:34:01.872547,74041.2075471698,2.9684913356707572e-09
490524,1970-01-19T20:34:02.023491,74041.35849056604,6.2540866590928305e-09
490525,1970-01-19T20:34:02.174434,74041.50943396226,5.656093203803597e-09
490526,1970-01-19T20:34:02.325377,74041.6603773585,1.9136758584715354e-09
490530,1970-01-19T20:34:02.929151,74042.2641509434,9.846619747385603e-10
490531,1970-01-19T20:34:03.080094,74042.41509433962,3.683918922805945e-09
490532,1970-01-19T20:34:03.231038,74042.56603773584,3.641486336919585e-09
490533,1970-01-19T20:34:03.381981,74042.71698113208,8.89778058134783e-10
490538,1970-01-19T20:34:04.136698,74043.47169811321,1.529694472672678e-09
490539,1970-01-19T20:34:04.287642,74043.62264150943,2.6887186289364712e-09
490540,1970-01-19T20:34:04.438585,74043.77358490566,1.7835662594501734e-09
490545,1970-01-19T20:34:05.193302,74044.52830188679,2.4741065048067043e-09
490546,1970-01-19T20:34:05.344245,74044.67924528301,3.407349063539349e-09
490547,1970-01-19T20:34:05.495189,74044.83018867925,2.686732266463816e-09
490556,1970-01-19T20:34:06.853679,74046.18867924529,1.385183997166213e-09
490557,1970-01-19T20:34:07.004623,74046.3396226415,1.5902499801836307e-09
490558,1970-01-19T20:34:07.155566,74046.49056603774,1.5024574085734067e-09
490559,1970-01-19T20:34:07.306509,74046.64150943396,1.073116191982753e-09
490566,1970-01-19T20:34:08.363113,74047.69811320755,1.193080068273771e-09
490567,1970-01-19T20:34:08.514057,74047.84905660378,1.0124631354513315e-09
490574,1970-01-19T20:34:09.570660,74048.90566037736,1.8146994304164917e-09
490575,1970-01-19T20:34:09.721604,74049.05660377358,1.6218374721192443e-09
490580,1970-01-19T20:34:10.476321,74049.81132075471,9.51835948928249e-10
490581,1970-01-19T20:34:10.627264,74049.96226415095,2.267538941198403e-09
490582,1970-01-19T20:34:10.778208,74050.11320754717,2.57341832393468e-09
490583,1970-01-19T20:34:10.929151,74050.2641509434,1.6361094360780402e-09
490591,1970-01-19T20:34:12.136698,74051.47169811321,1.5128074430768696e-09
490592,1970-01-19T20:34:12.287642,74051.62264150943,2.129184195332704e-09
490593,1970-01-19T20:34:12.438585,74051.77358490566,1.930463477326063e-09
490599,1970-01-19T20:34:13.344245,74052.67924528301,1.5097201044773883e-09
490600,1970-01-19T20:34:13.495189,74052.83018867925,3.6323743277630766e-09
490601,1970-01-19T20:34:13.646132,74052.98113207547,3.813070886059013e-09
490602,1970-01-19T20:34:13.797075,74053.1320754717,1.665075225237892e-09
490607,1970-01-19T20:34:14.551792,74053.88679245283,1.7199983603804131e-09
490608,1970-01-19T20:34:14.702736,74054.03773584905,4.2153525776707084e-09
490609,1970-01-19T20:34:14.853679,74054.18867924529,4.084125409299524e-09
490610,1970-01-19T20:34:15.004623,74054.3396226415,1.496079721633183e-09
490615,1970-01-19T20:34:15.759340,74055.09433962264,2.339459743348506e-09
490616,1970-01-19T20:34:15.910283,74055.24528301887,3.909663212846093e-09
490617,1970-01-19T20:34:16.061226,74055.39622641509,3.191979173240465e-09
490624,1970-01-19T20:34:17.117830,74056.45283018867,2.897250988333068e-09
490625,1970-01-19T20:34:17.268774,74056.60377358491,3.522166624662358e-09
490626,1970-01-19T20:34:17.419717,74056.75471698113,2.445503836843567e-09
490632,1970-01-19T20:34:18.325377,74057.6603773585,1.764034317997854e-09
490633,1970-01-19T20:34:18.476321,74057.81132075471,2.185831256588626e-09
490634,1970-01-19T20:34:18.627264,74057.96226415095,8.954074672324302e-10
490639,1970-01-19T20:34:19.381981,74058.71698113208,2.3729431115978357e-09
490640,1970-01-19T20:34:19.532925,74058.8679245283,4.21659256621998e-09
490641,1970-01-19T20:34:19.683868,74059.01886792453,3.937328412933702e-09
490642,1970-01-19T20:34:19.834811,74059.16981132075,1.6746107689328135e-09
490648,1970-01-19T20:34:20.740472,74060.07547169812,1.0526604543764911e-09
490649,1970-01-19T20:34:20.891415,74060.22641509434,2.008937137965126e-09
490650,1970-01-19T20:34:21.042358,74060.37735849057,1.9629662053949724e-09
490651,1970-01-19T20:34:21.193302,74060.52830188679,1.133698595395804e-09
490657,1970-01-19T20:34:22.098962,74061.43396226416,2.2981697458946423e-09
490658,1970-01-19T20:34:22.249906,74061.58490566038,2.748805180838482e-09
490659,1970-01-19T20:34:22.400849,74061.7358490566,1.650976238730736e-09
490666,1970-01-19T20:34:23.457453,74062.7924528302,1.4276907067554584e-09
490667,1970-01-19T20:34:23.608396,74062.94339622642,1.1564838105463207e-09
490670,1970-01-19T20:34:24.061226,74063.39622641509,1.64801079352141e-09
490671,1970-01-19T20:34:24.212170,74063.54716981133,2.300873292118491e-09
490672,1970-01-19T20:34:24.363113,74063.69811320755,1.89006847121357e-09
490678,1970-01-19T20:34:25.268774,74064.60377358491,1.644713294624773e-09
490679,1970-01-19T20:34:25.419717,74064.75471698113,1.2939134101112951e-09
490685,1970-01-19T20:34:26.325377,74065.6603773585,2.7322259027368173e-09
490686,1970-01-19T20:34:26.476321,74065.81132075471,3.09855016176711e-09
490687,1970-01-19T20:34:26.627264,74065.96226415095,1.6730349021292176e-09
490692,1970-01-19T20:34:27.381981,74066.71698113208,1.5278394925891462e-09
490693,1970-01-19T20:34:27.532925,74066.8679245283,1.4134661181643e-09
490705,1970-01-19T20:34:29.344245,74068.67924528301,9.094677287864331e-10
490719,1970-01-19T20:34:31.457453,74070.7924528302,3.0535325384914794e-09
490720,1970-01-19T20:34:31.608396,74070.94339622642,4.4887671304663035e-09
490721,1970-01-19T20:34:31.759340,74071.09433962264,4.105239398922456e-09
490722,1970-01-19T20:34:31.910283,74071.24528301887,1.955331816430362e-09
490728,1970-01-19T20:34:32.815943,74072.15094339622,1.6922466116700824e-09
490729,1970-01-19T20:34:32.966887,74072.30188679245,1.330327371437165e-09
490735,1970-01-19T20:34:33.872547,74073.2075471698,3.003157267752043e-09
490736,1970-01-19T20:34:34.023491,74073.35849056604,3.9230772346969564e-09
490737,1970-01-19T20:34:34.174434,74073.50943396226,2.921234972353286e-09
490751,1970-01-19T20:34:36.287642,74075.62264150943,1.2225475741445554e-09
490752,1970-01-19T20:34:36.438585,74075.77358490566,1.9902035562260436e-09
490753,1970-01-19T20:34:36.589528,74075.92452830188,2.424273840690444e-09
490754,1970-01-19T20:34:36.740472,74076.07547169812,2.3847564088030877e-09
490755,1970-01-19T20:34:36.891415,74076.22641509434,1.732539663753434e-09
490768,1970-01-19T20:34:38.853679,74078.18867924529,1.3051879138271198e-09
490769,1970-01-19T20:34:39.004623,74078.3396226415,2.677182183549129e-09
490770,1970-01-19T20:34:39.155566,74078.49056603774,3.2073329061283843e-09
490771,1970-01-19T20:34:39.306509,74078.64150943396,2.4193008352374718e-09
490778,1970-01-19T20:34:40.363113,74079.69811320755,1.0621753969411383e-09
490779,1970-01-19T20:34:40.514057,74079.84905660378,1.6742647978423067e-09
490780,1970-01-19T20:34:40.665000,74080.0,1.279163648458401e-09
490791,1970-01-19T20:34:42.325377,74081.6603773585,1.5487112025364475e-09
490792,1970-01-19T20:34:42.476321,74081.81132075471,1.7641830886649767e-09
490798,1970-01-19T20:34:43.381981,74082.71698113208,1.6702170788178504e-09
490799,1970-01-19T20:34:43.532925,74082.8679245283,4.434908643226049e-09
490800,1970-01-19T20:34:43.683868,74083.01886792453,4.8013269204267565e-09
490801,1970-01-19T20:34:43.834811,74083.16981132075,2.525632610883007e-09
490806,1970-01-19T20:34:44.589528,74083.92452830188,1.5183753082153755e-09
490807,1970-01-19T20:34:44.740472,74084.07547169812,2.944329821358512e-09
490808,1970-01-19T20:34:44.891415,74084.22641509434,2.14618099552753e-09
490814,1970-01-19T20:34:45.797075,74085.1320754717,2.0804931826615e-09
490815,1970-01-19T20:34:45.948019,74085.28301886792,2.5871977610284612e-09
490816,1970-01-19T20:34:46.098962,74085.43396226416,1.92374100957683e-09
490824,1970-01-19T20:34:47.306509,74086.64150943396,2.1474450991222234e-09
490825,1970-01-19T20:34:47.457453,74086.7924528302,2.8891564257032653e-09
490826,1970-01-19T20:34:47.608396,74086.94339622642,1.950000384284307e-09
490831,1970-01-19T20:34:48.363113,74087.69811320755,1.1484175901382604e-09
490832,1970-01-19T20:34:48.514057,74087.84905660378,3.384659755529446e-09
490833,1970-01-19T20:34:48.665000,74088.0,3.3962107895150486e-09
490834,1970-01-19T20:34:48.815943,74088.15094339622,1.1464749715829343e-09
490839,1970-01-19T20:34:49.570660,74088.90566037736,2.907284615940536e-09
490840,1970-01-19T20:34:49.721604,74089.05660377358,2.9772159731009196e-09
490846,1970-01-19T20:34:50.627264,74089.96226415095,2.6791205768350654e-09
490847,1970-01-19T20:34:50.778208,74090.11320754717,3.673421286413592e-09
490848,1970-01-19T20:34:50.929151,74090.2641509434,2.240451482625903e-09
490853,1970-01-19T20:34:51.683868,74091.01886792453,9.787632348258399e-10
490854,1970-01-19T20:34:51.834811,74091.16981132075,2.4240617311793867e-09
490855,1970-01-19T20:34:51.985755,74091.32075471699,2.326180762082381e-09
490856,1970-01-19T20:34:52.136698,74091.47169811321,9.65451776920078e-10
490863,1970-01-19T20:34:53.193302,74092.52830188679,1.566658930297467e-09
490864,1970-01-19T20:34:53.344245,74092.67924528301,1.806569058673947e-09
490865,1970-01-19T20:34:53.495189,74092.83018867925,1.4831965904017444e-09
490871,1970-01-19T20:34:54.400849,74093.7358490566,9.073464828244847e-10
490872,1970-01-19T20:34:54.551792,74093.88679245283,1.4434611879590624e-09
490873,1970-01-19T20:34:54.702736,74094.03773584905,9.722177466717551e-10
490879,1970-01-19T20:34:55.608396,74094.94339622642,1.946823913640869e-09
490880,1970-01-19T20:34:55.759340,74095.09433962264,2.93474155258766e-09
490881,1970-01-19T20:34:55.910283,74095.24528301887,2.099497652882472e-09
490887,1970-01-19T20:34:56.815943,74096.15094339622,2.4477731929646013e-09
490888,1970-01-19T20:34:56.966887,74096.30188679245,4.4637471472449765e-09
490889,1970-01-19T20:34:57.117830,74096.45283018867,4.128978934987898e-09
490890,1970-01-19T20:34:57.268774,74096.60377358491,1.515794490125635e-09
490895,1970-01-19T20:34:58.023491,74097.35849056604,1.614535796107751e-09
490896,1970-01-19T20:34:58.174434,74097.50943396226,5.3559946447718646e-09
490897,1970-01-19T20:34:58.325377,74097.6603773585,6.783248363345913e-09
490898,1970-01-19T20:34:58.476321,74097.81132075471,5.051787824467165e-09
490899,1970-01-19T20:34:58.627264,74097.96226415095,9.295141982652795e-10
490904,1970-01-19T20:34:59.381981,74098.71698113208,2.810089468750588e-09
490905,1970-01-19T20:34:59.532925,74098.8679245283,5.131750324956358e-09
490906,1970-01-19T20:34:59.683868,74099.01886792453,4.142011031104286e-09
490912,1970-01-19T20:35:00.589528,74099.92452830188,4.202415765713953e-09
490913,1970-01-19T20:35:00.740472,74100.07547169812,4.944314798481006e-09
490914,1970-01-19T20:35:00.891415,74100.22641509434,2.3364263069620757e-09
490919,1970-01-19T20:35:01.646132,74100.98113207547,1.2645090238709104e-09
490920,1970-01-19T20:35:01.797075,74101.1320754717,3.758431222483334e-09
490921,1970-01-19T20:35:01.948019,74101.28301886792,3.643548310067747e-09
490922,1970-01-19T20:35:02.098962,74101.43396226416,1.4753072420667875e-09
490927,1970-01-19T20:35:02.853679,74102.18867924529,1.1775516259179846e-09
490928,1970-01-19T20:35:03.004623,74102.3396226415,1.347788794252765e-09
490940,1970-01-19T20:35:04.815943,74104.15094339622,9.802772067300738e-10
490946,1970-01-19T20:35:05.721604,74105.05660377358,1.2498318341995644e-09
490954,1970-01-19T20:35:06.929151,74106.2641509434,2.554180437855123e-09
490955,1970-01-19T20:35:07.080094,74106.41509433962,3.507849307068996e-09
490956,1970-01-19T20:35:07.231038,74106.56603773584,2.8998440050238804e-09
490962,1970-01-19T20:35:08.136698,74107.47169811321,2.100494070440942e-09
490963,1970-01-19T20:35:08.287642,74107.62264150943,4.214825318016001e-09
490964,1970-01-19T20:35:08.438585,74107.77358490566,3.882266772081704e-09
490965,1970-01-19T20:35:08.589528,74107.92452830188,1.1218784236893954e-09
